key,value,label,emerlabel,version,sent1,num
topic5,2.346125,technical issue; pause button; say playback error,0,11.41,1: every video and ad that i watch won't even load;<br>2: i don't_know what be happen but lately when i go into youtube and try to watch a video it dose not start it load the video but it dose not start and i can click on other video or even ad but they don't play it like it on pause but it not and i put play it be not even load and it not my wifi because i can use other_apps with wifi download thing and like i say the video load they just don't play it not my device either it have happen when i use other device and the one that i have right_now be barely like 2_week old i don't_know what go on but please_fix this it really annoy that i can't watch any video;<br>3: when you have to watch 60_90 second ad for a <digit> second video something be wrong;<br>,20
topic5,3.525614,blue moon; take forever; internet connection,0,11.43,1: many video that i begin load to watch will show the first_frame but never actually play;<br>2: how do a 3_minute 4k_resolution ad play and load instantly when a 3_minute 720p video doesn't load at_all;<br>3: when i click on every video it will never play and i even wait 1_min and it still do not start and it be load but it doesn't play the video;<br>,21
topic5,1.145346,ten minute; eight minute; short clip,0,11.45,1: every video have recently get like <digit> ad and im spend more time watch ad now then the actual video;<br>2: i'm watch <digit> or <digit> ad per video;<br>3: i be watch a 15_minute video and i have to watch <digit> ad;<br>,22
topic5,2.406255,longest time; double tap; full screen mode,0,11.47,1: whenever i click a video on the watch next tab the app crash <digit>;<br>2: this isn't the first time it have happen either but it be the longest_time it have it be go on for <digit> day now and still nothing and i don't_know what trigger it to do this but my brother can watch youtube video with out hesitation;<br>3: app crash alot when select video to watch after latest_update on <digit> dec;<br>,23
topic5,4.115579,auto play; full screen; couple second,0,11.47.1,1: it will play ad that come before a video with ease but when the time come to show what i actually want i get an endless load screen;<br>2: almost_every time a ad play before a video the ad won't start so i can't watch the video;<br>3: <digit> of the time when an ad go to play well i'm watch a video;<br>,24
topic5,4.374738,full screen; landscape mode; make sense,0,11.49,1: really the only thing that they've add that i've like be that you can shrink video down to fit in the corner of the screen so they play while you be look for the next video you want to watch;<br>2: all my video go completely blurry with in a second of press the play button and it won't_let_me change the quality;<br>3: when i watch a video there a chance that the video will freeze for a few_second then start go and when i watch another video there a chance the video will go_back to somewhere_near the start even_though the timer say it be pass <digit> minute or more;<br>,25
topic5,2.389269,pause button; thirty second; ten second skip,0,12.03,1: first off i don't like the fact_that when i tap on screen it take <digit> second for it to actually pop_up with the pause and prev next;<br>2: third all of the button take <digit> second as_well to actually take action;<br>3: ugh when i click my screen it skip like 30_second ahead in the video and then when i go_back it ether go_back to much or no where_near enough youtube stop ok just stop make it in the corner or something but don't make it if you touch anything on your screen it skip because i will accidentally_tap my screen and then it will take me like 5_minute to get back to the part of the video i be at before just fix this it annoy;<br>,26
topic5,2.974168,major problem; twelve hour; take forever,0,12.04,1: sometimes you get lucky with a skipable ad but so_far i've have issue with long video have the exact_same ad about <digit> or <digit> time and usually i can't skip it;<br>2: i definitely mind when one video in try to watch get interrupt <digit> separate time by ad;<br>3: i watch a 10_minute video and have <digit> ad;<br>,27
topic5,2.403385,home screen; cast onto; shane dawson,0,12.05,1: each time i click one to watch the ad have trouble load then doesn't allow the video to play;<br>2: watch a 26_minute video with <digit> ad and <digit> of them be <digit> which you can't skip them;<br>3: watch a <digit> minuet video that have <digit> ad;<br>,28
topic5,1.99404,title say; try uninstalling; try redownloading,0,12.06,1: as the title_say my video never load and i have try to delete it then reinstall it but nothing work;<br>2: the app still doesn't work for me no_matter_how many time i reinstall it;<br>3: i tap the video over <digit> time and never work;<br>,29
topic5,3.133143,lock screen control; comment section; pause button,0,12.07,1: a lot_of the time i press the like button for a video on ipad and it doesn't work;<br>2: for_some_reason at certain time of day youtube refuse to work and always show up with a something go_wrong error even_though my internet can load any video on any other app on my iphone_6 youtube just isn't work for me about half the day;<br>3: it work great on our_iphones but neither of us be able play any video or song from playlist or search on both our_ipads currently we think at first delete and reinstall would work and sometimes it do and now it not work at_all everything load fine and quickly and it certainly not a connection or wifi problem once we go to play any video nothing load and we always get a notification say something go_wrong tap to try again it be a crapshoot of chance whether it will ever work and doesn't make any sense something must be wrong with the ipad version of this app plus add even the regular youtube website not the app to search and play that way doesn't work either how and why;<br>,30
topic5,1.629307,skip forward; take forever; bottom corner,0,12.09,1: i want to watch a video when i tap it and it stay pause i can't press play and it never work please_fix this;<br>2: the new update have make my app completely stop be able to play video seem to never be able to disconnect from the tv;<br>3: i cannot watch a single video since the update all it say be there be an_error tap to retry i could retry all i want the video isn't play;<br>,31
topic5,1.252245,gray screen; extra space; major bug,0,12.1,1: it a great app but the thumbnail doesn't come_out the only thing that i see be just a gray_screen logo appear on the screen only and the caption don't work either and the video load be so slow that i have to replay the video a lot_of time please_fix this it have be a week and nothing have change;<br>2: since the update it will not load the video on ipad just give error or act like it go to work just won't start play try every suggestion to fix nothing fix it only good thing be now that it get delete i'll have 73_mb of extra_space;<br>3: you click on a video and the advertisement doesn't even load so you either have to swipe out of the video then wait_patiently_for <digit> or more second because the app be completely_unresponsive;<br>,32
topic5,1.79727,dislike button; nothing wrong; within minute,0,12.11,1: but no it still do not work and not watch any video when open the app and click in on a thumbnail the video doesn't load no load circle;<br>2: this app doesn't work on any of my devise it always say sorry we can't play the video now pls retry;<br>3: for_some_reason youtube completely stop load any video;<br>,33
topic6,2.106744,copyright issue; copyright system; something wrong,0,11.07,1: the video sometimes lag even_though the wifi speed be fast and the copyright_system and the report issue system be horrible because anybody can be report and get their channel delete for_no_apparent reason;<br>2: here we go every small youtube_channel can post a little thing and get copyright_violation like these channel be threatend by copyright_issue and i luv these channel like mr;<br>3: i can't even get the app to download to my phone;<br>,1
topic6,2.346687,bring back; profile picture; home screen,0,11.1,1: the app delete itself off my phone and now i can't even download it again;<br>2: i even try delete it;<br>3: also unable to delete the partially download app from my apps so i can not try to re_download the app all together;<br>,2
topic6,3.319758,nothing happen; take forever; multiple time,0,11.11,1: alright let just jump into conclusion so i have a problem when i open the app it doesn't even load the content for me just say error load tap to retry l feel like break my phone or someone not really but sometimes it get it to work yay;<br>2: once it start update on my i phone it just say instal and wouldn't change so i delete and it won't even let_me download i t so if u can fix that it would be great in stick with safari youtube;<br>3: i've try turn my phone off and restart it and redownloading the app but it still say the error load retry thing;<br>,3
topic6,2.231332,home page; full bar; screen recorder,0,11.13,1: i get this app a week_ago and today it wouldint load and it keep say it crash;<br>2: every_time i try to upload a video it stop at <digit> and say error prepare video;<br>3: but just 2_day_ago whenever i try to get into the home_page all it say be error load;<br>,4
topic6,3.10538,comment section; stop respond; full screen,0,11.15,1: i cannot even watch youtube video with this app anyone because every_time i try and click on a video to watch it;<br>2: now i get suggest even less video and most of the suggest video be the one i already watch;<br>3: and i never get to because the app keep crash before i even get a chance to press next after edit the video and add music and an effect;<br>,5
topic6,5.288318,sub box; subscription fee; subscription box,0,11.17,1: lot_of freeze_mid video and all my subscription video say i've watch them when i haven't even click on them;<br>2: keep say i watch all the video in my subscription that i haven't watch;<br>3: every_time i get to the subscription it say i've watch video that i haven't even click on and the video freeze which be annoy;<br>,6
topic6,2.652463,home screen; blank screen; internet connection,blank screen; comedy central; internet connection,11.18,1: it keep crash every_time i try to open the app;<br>2: i love this app and it amaze but all of a sudden when i try to open it crash nothing load please_fix it soon;<br>3: and then to top it off i have to use this app force because it be a pain to try to open a browser when you keep get that dumb notification;<br>,7
topic6,2.993361,home screen; nothing happen; mobile data,0,11.19,1: lately every_time i tap a video the video will not load no_matter_what even if i try to tap a different video;<br>2: i get notification when youtubers upload new video but if i go to the subscription area to look for the video it wouldn't load it remain the same;<br>3: i have be try to watch video on youtube for a while now but they just don't seem to load at first i think it be my wifi but then i go to other_apps and it work really well i even disconnect the wifi and try to use my mobile_data but it still didn't work;<br>,8
topic6,3.400378,take forever; full screen; black screen,0,11.21,1: i try to upload thumbnail from the app but i can't actually open the thumbnail thing in video manager and so i constantly have to delete the app go into safari only to be disappoint to find that it doesn't even save the change even if i click save change;<br>2: the update on remove battery_drain it great but for_some_reason when i have internet and go on a video it keep on load it up and it doesn't even say that there no wifi on it;<br>3: everytime i try to upload a video from my iphone_se it keep go into error;<br>,9
topic6,4.325007,home screen; take forever; long time,0,11.23,1: and so my phone update youtube and all day the icon just say load on my home_screen i can't delete the youtube cause even if i try it will still be there please_fix now;<br>2: and so my phone update youtube and all day the icon just say load on my home_screen i can't delete the youtube cause even if i try it will still be there please_fix now;<br>3: i haven't be able to use youtube it keep say error it be <digit> or <digit> day and i even delete the app and download again and it still doesn't work it get annoy please do something about it;<br>,10
topic6,2.152945,internet connection; home screen; split second,0,11.25,1: so before today i have not have any problem with youtube and it be work_perfectly but just now i whet and get on the app it say no connection so i refresh the page and it say error load try again so i think it be my wifi so i check my wifi and stuff and go_back to youtube and it keep say the same_thing so i uninstalled the app and get it again and now i can't even click on the tab on the top they be not even there anymore pls_fix this as_soon_as_possible it get rly_annoy and as of right_now it still doesn't work;<br>2: so i be just gonna go_onto youtube on my ipad when all of a sudden it won't_let_me play video so i get aggravate for the last two_day i haven't see youtube it doesn't work on my ipad my iphone i'm so mad please_fix this mad bug be it say error load tap to retry every_single_time i log_in and when i tap it refresh real quick and go_back to display it and my wifi do work my game work my safari work but my youtube doesn't i spend a lot_of time on youtube and for it to go poof i don't think you would like this feel much;<br>3: when i go in youtube i can't connect but my wifi work with other game just not youtube it must only be something about youtube please_fix it thank and i try delete it and instill it again but it do not work and i try restart my ipad but still not work;<br>,11
topic6,2.361697,hard reset; say playback error; multiple time,0,11.28,1: my safari and other_apps will i have even try a hard_reset and it still isn't work;<br>2: when ever i watch a video i have my own private wifi from the rest of the family so i can always watch thing with out buffer so when ever i watch something i click on the video it either doesn't load or it load play 10_second of it pause it even_tho it say it unpaused so i refresh nothing_happen reload the video same_thing it happen <digit> <digit> time i'll watch a video i even refresh the app nothing work fix the fricken issue it un_usable;<br>3: i love the app but i cant put thumbnail i have to go to safari and do it thru_safari and sometimes that doesn't even work;<br>,12
topic6,1.766609,full bar; desktop mode; take awhile,0,11.3,1: if it wasn't for randomly not work say error load video with full_bar and the annoy ad they want us to pay to stop cretinous google and the obviously white_supremacist support software they use it would still be a piss_poor app never delete white racist comment tisk dumbo;<br>2: but the video doesn't seem to load even after i try re_download it;<br>3: recently after the ad play my phone take_awhile to load the video and sometimes doesn't wanna load at_all;<br>,13
topic6,2.906399,wifi connection; load forever; subscription tab,0,11.32,1: dont_know what wrong with this new update but the app it act_up i try to open it to look up some video but doesn't work it say off_line when i know i have data or wifi_connection;<br>2: it doesn't even show that it load at_all;<br>3: if i try to upload from app it doesn't pull_up any of the video from my phone and i get an_error say cannot upload if i try to do it from the app;<br>,14
topic6,1.224257,high speed internet; complete garbage; cast button,cast button; high speed internet; complete garbage,11.33,1: i have an old phone so i can't download it so can't we download the old_version;<br>2: i have an iphone_4_ios7 so i can't download youtube;<br>3: why can't io_7 user download a earlier_version of the app;<br>,15
topic6,7.98139,multiple time; full screen; nothing happen,comment section; full screen; take forever,11.34,1: i love how it use to be and now i dont even bother look through the comment anymore;<br>2: so i be tryin to comment on a vid then it keep on tell_me a error message and i can't fix it pleaze fix this and plus put the comment_section back to the way it be before because now it just annoy so ya pleaze youtube fix yourself look how many people hate the new update you have to listen to them there right and your wrong about make the new update so youtube pleaze do it;<br>3: people cant even say any word worse_than something like crap now without be punish by youtube;<br>,16
topic6,6.783348,multiple time; comment section; landscape mode,0,11.35,1: ok so i update my iphone to the latest up date ios10 and well i go to go watch a youtube video and well i be wonder_why it wasn't work and well i wait for the video to buffer and i try restart my iphone and i delete the app and download it again and still it won't work;<br>2: the comment_section load automatically now and the screen will often jump to the bottom comment;<br>3: also the comment_section load automatically cause the video to buffer frequently and work much slower;<br>,17
topic6,3.28647,grey bar; take forever; black screen,0,11.38,1: i can't even watch a video it just stop and doesn't play at_all i keep press play but video won't play even on ad it won't play so please_fix it;<br>2: i'll click a video to watch and either the ad will never play or the ad will play but then the video won't play or load at_all;<br>3: an ad start to load but never play and so can't see any video;<br>,18
topic6,1.839724,home button; iphone 5se; white bar,0,11.39,1: this app be trash right_now my video don't even play they load <digit> and they won't even play i've try over <digit> different thing and none_of them work fix it please;<br>2: if i hit the home_button once during a video i have to re_download the app so i can just play a video again even the ad don't load;<br>3: most of the time the video and even the ad would not play even if the load bar be load;<br>,19
topic6,2.746891,jail break; big deal; social medium outlet,big deal; inappropriate stuff; trend section,11.41,1: this app be what i use or rather use to pass the time so please_fix this;<br>2: this app be what i use or rather use to pass the time so please_fix this;<br>3: please_fix this bug and it would also be very_helpful if you could give_us an_option to use an_older_version of the app;<br>,20
topic6,3.264151,multiple time; search history; ipad pro,0,11.43,1: ok just the other day this be work_fine but now on my phone nothing will load and i have try everything i can think of and it still doesn't work;<br>2: i even try in safari app and still doesn't work;<br>3: i open youtube today and it lag off so i go_back on and it the old_version the only way to get it back to delete and download it again but it doesn't work;<br>,21
topic6,1.676091,cellular data; medium player; playback error,0,11.45,1: i will tap on a video to play it and it be just freeze like nothing will play and it doesn't work anymore;<br>2: whole video load but just doesn't play at_all;<br>3: not a single video will play it just load the video and stay on one frame even i skip all over the video it stay on the one frame why do ii have to update something that be just fine before and now dosesent work;<br>,22
topic6,1.724512,right side; last couple; web page,0,11.47,1: use it all the time and work great;<br>2: try delete and reinstall app but it didn't work <digit> <digit>;<br>3: so you have to use somebody_else phone to view your channel properly;<br>,23
topic6,3.356856,cellular network; several time; auto play,0,11.47.1,1: none_of the video will load or even play the ad when i try to watch i have restart my phone several_time and delete youtube and it still not work;<br>2: everything_else work but now youtube doesn't even play video i be wait for like 5_10_minute and it be just load;<br>3: i haven't be able to watch any video for the past <digit> day it just keep say it load and never play and it not my internet because i can watch other video not youtube relate;<br>,24
topic6,2.403179,multiple time; say playback error; fullscreen button,0,11.49,1: when i try to watch a video the ad won't_load and if a video doesn't have an ad it won't_load either and i try delete the app and get it again but that didn't work and i know it be not my wifi because everything_else be still work_fine;<br>2: i've try delete the app and reinstall it and it doesn't work;<br>3: i have try reinstall it but it still doesn't work;<br>,25
topic6,2.27028,volume control; cellular connection; full screen,0,12.03,1: i've delete and reinstall youtube but it still doesn't work;<br>2: why doesng auto_rotate doesn't work anymore;<br>3: so i go to another video and still didn't work;<br>,26
topic6,1.935073,dosent work; long time; 3rd party apps,0,12.04,1: i will tap on a video and than the ad won't even play so than i can't even watch the video but if i uninstall and install it again the video play just fine;<br>2: everysense the new update video wont play i even try delete the app and go on safari it dosent_work either please_fix it till now i have to watch tv;<br>3: it very buggy and it doesn't even load the video i want to watch;<br>,27
topic6,1.827441,wireless connection; wifi connection; multiple account,0,12.05,1: every_time i try to watch something it say something go_wrong and i click try again but it still doesn't work;<br>2: anytime i update youtube and try to watch a video it keep say something go_wrong tap to retry and when i do it still doesn't work fix ur app youtube;<br>3: so it doesn't work on my phone at_all and idk_why whenever i try to open a video it always say something go_wrong retry and no_matter_how many time i retry it doesn't work;<br>,28
topic6,2.23882,landscape mode; internet connection; press pause,0,12.06,1: it won't play video or even advertisement i've_uninstalled and reinstall and it still doesn't work;<br>2: it doesn't work the video just doesn't play;<br>3: it still not let_me play any video and i tire delete the app and all that and it still not work;<br>,29
topic6,2.202421,something wrong; little bite; wifi connection,0,12.07,1: it work great on our_iphones but neither of us be able play any video or song from playlist or search on both our_ipads currently we think at first delete and reinstall would work and sometimes it do and now it not work at_all everything load fine and quickly and it certainly not a connection or wifi problem once we go to play any video nothing load and we always get a notification say something go_wrong tap to try again it be a crapshoot of chance whether it will ever work and doesn't make any sense something must be wrong with the ipad version of this app plus add even the regular youtube website not the app to search and play that way doesn't work either how and why;<br>2: it use to work great and i be able to watch video but now it just won't play them and say something_wrong;<br>3: use to work but after update it will load the ad but won't play them result in me not be able to watch any video;<br>,30
topic6,1.956005,web browser; last night; take forever,0,12.09,1: fix this i can't watch even <digit> video because it just doesn't play;<br>2: the video doesn't even play and get stick on the ad;<br>3: so i try watch a video but it doesn't even work it keep say error;<br>,31
topic6,2.005206,full screen; last week; subscription fee,0,12.1,1: when you can listen to the music even_though you're not watch the video or your phone be off and the music be still play in the background;<br>2: every_single_time i open a video it will refuse to minimize the video mean i cant watch full_screen or i have to close and reopen the app this literally break it youtube you cant even have the most simplest of thing work come on;<br>3: i cant even watch video anymore;<br>,32
topic6,1.953049,countless time; cellular data; desktop website,0,12.11,1: i have try everything i uninstalled and reinstall i restart my iphone i even try completely reset my phone to factory_setting think i change something and nope nothing work i don't_know if anyone_else have this problem but it really frustrate i can't use the app at_all;<br>2: the reason i'm write about the main use of the app be it doesn't even work;<br>3: this app be no_longer work i have try log_in and out and delete and reinstall but nothing be work;<br>,33
topic7,1.966778,sound quality; take awhile; profile picture,0,11.07,1: or be able to watch something without horror_movie ad play before and during the video;<br>2: when i be watch a video sometimes i can't get out of that video to watch another video i have to close the whole app and find the video that i want to watch;<br>3: it be super frustrate when i want to watch a video and it just stop play and i have to restart my app just so it could perform mediocrely;<br>,1
topic7,1.398485,major issue; internet connection; doesn't match,0,11.1,1: after every video i have go find the video i want to watch again;<br>2: this be very concern especially if you want to watch a youtube video only to find out voiceover be read the wrong video;<br>3: i watch youtube alot and i like it to be convenient to find a video channel that i want to watch;<br>,2
topic7,2.695003,home page; home button; buffer forever,0,11.11,1: hard to watch video when the app just crash before play anything;<br>2: i find it very ironic that the ad load perfectly_fine yet the video i try to watch won't play and a message pop_up say error tap screen to reload;<br>3: not to mention sometimes i cant even watch the video after the ad be do because it go straight to a play back error;<br>,3
topic7,2.253532,audio continue; pause button; take forever,0,11.13,1: only the add will play through and once a video i want to watch start play;<br>2: and refuse to play the video i want to watch;<br>3: which be to add the ability to view a video page without play it this may be specific to when you're play video though chromecast thank for the app;<br>,4
topic7,5.293656,auto play; full screen; pause button,0,11.15,1: and now they've add an annoy auto_play next video feature that i can't even turn_off;<br>2: the autoplay and next video button be the screen be very annoy;<br>3: the auto_play feature that will take you to the next video even when you're a not in a playlist be annoy;<br>,5
topic7,3.427015,auto play; copyright claim; volume slider,0,11.17,1: i have smallish phone so when i tap on the video a lot_of time i'll accidentally go_back tithe last video or to the next video so please make the auto_play button be in a more convenient place and when i turn auto_play off it doesn't really turn_off;<br>2: not to mention if your gonna add auto_play should probably play video that you haven't already see;<br>3: it randomly skip to the next video in auto_play;<br>,6
topic7,2.359302,auto play; certain point; full screen,0,11.18,1: it an ad in the middle_of a video and the video be load fine but the ad won't_load;<br>2: but i can't go to another video without see a 30_second_ad with no skip after 5_second feature;<br>3: but the video do not load or the ad;<br>,7
topic7,2.765992,home screen; stop respond; auto play,0,11.19,1: you can play a video for the music but currently if your phone lock then your song stop and you have to unlock and hit play again;<br>2: but whenever i want to watch something it freeze the video can play but u cant press play or scroll or anything;<br>3: so i try to watch a song from the background the music simply stop when i go to home_screen;<br>,8
topic7,1.8251,virtual reality; battery usage; fyi uncheck,0,11.21,1: it doesn't allow the next video in your playlist attomaticly play;<br>2: whenever i'm try to watch video on a playlist the playlist will just stop instead_of continue to the next video;<br>3: new play list still show video to watch even after watch them on most of my subscription;<br>,9
topic7,1.623025,widescreen mode; major issue; desktop mode,0,11.23,1: another bug be that while watch a video out of nowhere the video pause and play with out anyone touch the screen;<br>2: the video i want to watch don't play;<br>3: it crash every_time i click to watch a video;<br>,10
topic7,3.272615,nothing happen; full screen; phone sideways,0,11.25,1: also when im watch a video when it use to work it always skip to a random part of the video that i have already watch and the audio from the part i be at keep play when i rewind to the begin itgoes back the spot and then i have to go out of youtube because the dumb app crash;<br>2: youtube sometimes play video with the audio out of sync with the screen;<br>3: but the audio and video timer will keep play;<br>,11
topic7,4.910538,comment section; full screen; control panel,0,11.28,1: and find that they change the comment_section back under the list of video;<br>2: the amount_of problem this app have first there be too_many ad and the two arrow button be annoy it make me switch to another video when i pause it and i need to switch back and see another ad and finally the new comment_section;<br>3: it be so_much better when the comment_section be directly underneath the video and all comment include reply could be view on the same page as the play video;<br>,12
topic7,2.79154,split second; major issue; desktop mode,0,11.3,1: nearly everyvideo be keep on stop sync with video and sometimes it stop the video play from the start but the audio still go on;<br>2: or when i do touch pause it play the video when i want it to pause and video keep on skip;<br>3: so i've be watch video and a few_minute into the video a clip from the begin of the video show but the audio be still play;<br>,13
topic7,1.943754,playback issue; volume button; shane dawson,0,11.32,1: i want to be able to view what video of that playlist i watch and i didn't watch;<br>2: without that option the app be useless because i don't want to watch video on my phone and be able to play everything_else on my television;<br>3: please stop recommend video that i don't want to watch;<br>,14
topic7,1.874131,subscription box; sub box; shuffle button,0,11.33,1: i watch a video and then somewhere_along the audio keep go but the video show the intro again;<br>2: the video i'm watch just turn_off and go to some other rando video in my subscription_box;<br>3: and also the bug where sometimes you're watch a video and the audio stay the same and continue as normal;<br>,15
topic7,3.967876,comment section; last week; inappropriate content,0,11.34,1: also the new update make it worse many time when i be watch a video;<br>2: it very annoy bc i really want to watch my show in peace could u please_fix this ap asap because i hate when my video dont play or show the load in the middle_of my goddman scren;<br>3: also be able to make video play without a problem offline;<br>,16
topic7,3.852345,live stream; home button; say playback error,0,11.35,1: you need to fix this app asap cause the new update be the worst one you've ever make;<br>2: then suddenly something strange happen youtube become a little b_ch and start change they're policy be cause bully be wrong and now they've make it easier for kid and troll to decide what good and what bad seriously take a hiatus and then fix youtube the right way this time;<br>3: there be a lot_of thing you need to fix but i just want to say that you should make it so that when you go off the app or even just turn your phone off not all the way off the video of music doesn't stop;<br>,17
topic7,3.587696,live stream; black screen; biggest issue,0,11.38,1: when i try to watch a video it will play until about half way and then it will skip the picture to the near the end but the sound will still be where i be still watch and then when i try to put skip it back to where i be it just go to the start;<br>2: i'm not the kind_of person to usually leave a review but this bug be very annoy i can't watch any video on my iphone i'm able to watch video on my ipad but whenever i try and watch one on my iphone it say that it load but it won't play any of the video;<br>3: each time i go to watch a video tap on it the video doesn't play;<br>,18
topic7,3.247167,ipad air; iphone 7plus; complete mess,ipad air; home button; main menu,11.39,1: make a fix for it soon;<br>2: i don't_know if this be only me or it happen to the iphone_se or it everyone i don't_know just fix it please;<br>3: hi youtube i hope you_guy fix this issue as a lot_of people have it;<br>,19
topic7,5.240067,pay attention; home button; wont load,text box; human input; copyright system,11.41,1: <digit> still no picture in picture support;<br>2: the <digit> type of break ad i speak of be the one that have a black_screen and wont play after <digit> <digit> second or the one with horrible quality that you cannot see;<br>3: it will say that it didnt work and i need to try aigain later i try like <digit> time and thats didnt work;<br>,20
topic7,4.571951,ten minute; take forever; pause button,bright red; cast button; comment section layout,11.43,1: for_some_reason every_time i try to watch a video the video would load up but not play;<br>2: every_time i try to watch a video it will freeze within the first few_second but the audio keep play;<br>3: since the update every_time i go to watch a video an ad come up and only the audio play;<br>,21
topic7,4.743957,ten second; double tap; iphone 7plus,ten second; highest quality; profile picture,11.45,1: love it when i you have the same problem thing mind you can send u i you have to come to up to me my phone and be look like you this be my me who you be work for on you and your app will be send me more your picture then and or send me you money and or no app problem or any you can return send it to for my iphone location;<br>2: i love this app before but idk_what happen maybe it the update bug out but whatever it be they need to fix it asap;<br>3: fix your sh_t google cause this isn't the first_tome it happen;<br>,22
topic7,2.435468,battery drain; thumb nail; bring back,0,11.47,1: it be stupid i think that it be the wi_fi but i go to my friend house and it still didn't work this be the worst update ever;<br>2: i have try restart my phone and it still won't work;<br>3: i check my volume and make sure that my ipad be work;<br>,23
topic7,4.156607,bottom right corner; reoccurring problem; wifi network,red bar; slider bar; ten second,11.47.1,1: it only happen with youtube video i try many time write to u_guy and no respond or the problem be fix and i'm not the only one this have be happen too there be many ppl this be happen too as_well just an fyi please_fix it;<br>2: please_fix this bug or glitch;<br>3: my watch history be mess_up please_fix app i have the wrong update for youtube fix it now;<br>,24
topic7,4.268757,multiple time; grey screen; nothing wrong,sexual orientation; entire screen; text box,11.49,1: but lately every_time i try to watch a video it wouldn't_let_me it would just say something go_wrong tap to retry and i do a billion time but nothing_happen;<br>2: when i try to watch at a video it always say something go_wrong tap to retry;<br>3: when i try to watch anything it say something go_wrong tap to retry;<br>,25
topic7,4.777155,little bite; long time; double tap,double tap; ten second skip; whomever design,12.03,1: please change the ui back to the way it be before;<br>2: the new update be crap please change it back to the older interface please;<br>3: once we get use to one interface it change again;<br>,26
topic7,3.085224,live stream; mobile device; major problem,0,12.04,1: if this problem get fix i will up the review;<br>2: i hope this problem get fix because i use youtube regularly;<br>3: it say that there be a problem try_again_later so i wait_until now i get back on to see if the problem resolve but behold there it be so please_fix this;<br>,27
topic7,3.069964,watch vids; movie trailer; double tap,0,12.05,1: like ok i just update this app and i keep crash fix this because i love youtube;<br>2: no_offense but maybe you should work more on bug fix instead_of constantly change the layout every week;<br>3: in conclusion youtube be break and need to be fix;<br>,28
topic7,2.578331,full screen; log onto; low quality,0,12.06,1: i go on the app and youtube automatically sign me out of my account and won't_let_me sign back into my account so please_fix this now;<br>2: youtube sign me out of no where and i don't remember my password and my google account password and i'm not go to watch youtube sign_out so please sign me back in or fix it but plz sign me back in;<br>3: i love youtube but then it sign me out of my account on all my device and won't_let_me sign in it just keep say when i type my email and password it say something go_wrong please try again and then i try again and it say the same_thing it also have a bug where when you go full_screen it get stick so youtube please_fix this;<br>,29
topic7,2.521654,live stream; thumb nail; wrong tap,0,12.07,1: please_fix the problem or bug cause i love this app d;<br>2: please_fix this soon cause i've try everything already and this problem be really get old;<br>3: plzz youtube take your time on update because that way there be much time to fix bug and add more cool stuff;<br>,30
topic7,2.903651,double tap; drain battery; lgbt community,0,12.09,1: bruh can u please_fix the crash bug i can't even use the for more_than 20_second cuz it just keep crash;<br>2: every update i swear to god you_guy add more glitch and bug instead_of fix them i mean seriously i cant even use the app anymore at this point nothing load and it just so uncooperative all the time;<br>3: but it very annoy when you respond to a text message on an iphone use the swipe_down feature;<br>,31
topic7,1.50397,white screen; ipad mini; enjoyable experience,0,12.1,1: few bug need to be fix and 60fps isn't work for me on my iphone;<br>2: they need to fix all the glitch;<br>3: to refresh the view count like dislike this be really annoy and probably a bug but either way youtube fix it please;<br>,32
topic7,2.448446,scroll bar; full screen; black screen,0,12.11,1: still do this please_fix this problem;<br>2: please_fix i'm get tire_of this;<br>3: you need to fix the volume problem;<br>,33
topic8,2.443851,take forever; certain spot; profile picture,0,11.07,1: yes this app crash almost_every time you go fullscreen but it doesn't take that long to load a video an sometimes it act like there no internet when you have three bar an you have to reset it every_time when it crash an when the internet act_up but it doesn't bother_me;<br>2: ok so i have youtube on my ipad and i go to watch a video and i could do everything but the video keep load i wait a hour and it still load;<br>3: when i open the app some time it just crash straight off the bat and on my phone it doesn't even load video any more it just stop;<br>,1
topic8,1.245839,say playback error; doesn't match; ten minute,0,11.1,1: when i be watch a video and this only happen with few video the live video record start from the begin of the video but the sound keep go be it leave_off at;<br>2: and with the most_recent update it now stop play video after i pause them with no way to start them aside_from reopen the video and have it crash or freeze up again anyway;<br>3: i can't even watch video because it either doesn't load at_all or it crash and say_playback_error and when i do get it to work it buffer every two second please_fix soon;<br>,2
topic8,3.333964,black screen; buffer forever; take forever,0,11.11,1: it just buffer_forever and when it finally load the video stop play and buffer some more;<br>2: i love youtube and find no problem but now there be because whenever i try to watch a video it will freeze and it won't_let_me watch it no_matter_how many time i refresh the app or try to restart my phone so please_fix this problem also the video will not always load for me to watch and won't be available even_though it be upload maybe an_hour_ago;<br>3: ever_since the last_update the video either won't_load at_all or it play until 5_second then stop and try to buffer load the rest of the video;<br>,3
topic8,2.000793,wifi connection; scrub bar; take forever,0,11.13,1: after watch one maybe two video the app just stop load video no_matter your wifi_connection sometimes i don't even get to one video before it stop load the video;<br>2: when i watch video half way through the video normally stop doesn't load the it crash my wifi and i have to power_off then power on again;<br>3: sometimes when i'm watch a video it pause and my youtube stop work so i have to close out i it and then go_back in and it keep happen;<br>,4
